State,Year,Section_raw,Category_or_Location,Value,Note,Note2,Section,Category_or_Place
Oklahoma,2020,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,3 Months to Under 7 Months,256,,,Time-to-Crime for Firearms Recovered in State,3 Months to Under 7 Months
Oklahoma,2020,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,7 Months to Under 1 Year,178,,,Time-to-Crime for Firearms Recovered in State,7 Months to Under 1 Year
Oklahoma,2020,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,1 Year to Under 2 Years,296,,,Time-to-Crime for Firearms Recovered in State,1 Year to Under 2 Years
Oklahoma,2020,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,2 Years to Under 3 Years,215,,,Time-to-Crime for Firearms Recovered in State,2 Years to Under 3 Years
Oklahoma,2020,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,3 Years and Over,1405,1/1/2020-12/31/2020 Oklahoma Average Time-to-Crime: 6.83 Years,1/1/2020-12/31/2020 National Average Time-to-Crime: 7.01 Years,Time-to-Crime for Firearms Recovered in State,3 Years and Over
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,17 and Under,41,,,Age of Possessors,17 and Under
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,18 to 21,110,,,Age of Possessors,18 to 21
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,22 to 24,81,,,Age of Possessors,22 to 24
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,25 to 30,182,,,Age of Possessors,25 to 30
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,31 to 40,253,,,Age of Possessors,31 to 40
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,41 to 50,243,,,Age of Possessors,41 to 50
Oklahoma,2020,Age of Possessors for Firearms with an Oklahoma Recovery,Over 50,119,1/1/2020-12/31/2020 Oklahoma Average Age of Possessor: 36 Years,1/1/2020-12/31/2020 National Average Age of Possessor: 34 Years,Age of Possessors,Over 50
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Tulsa,1704,,,Top Recovery Cities in State,Tulsa
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Oklahoma City,625,,,Top Recovery Cities in State,Oklahoma City
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Tecumseh,114,,,Top Recovery Cities in State,Tecumseh
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Moore,106,,,Top Recovery Cities in State,Moore
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Pittsburg,73,,,Top Recovery Cities in State,Pittsburg
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Okmulgee,58,,,Top Recovery Cities in State,Okmulgee
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Muskogee,38,,,Top Recovery Cities in State,Muskogee
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Edmond,33,,,Top Recovery Cities in State,Edmond
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Idabel,32,,,Top Recovery Cities in State,Idabel
Oklahoma,2020,Top Recovery Cities for Firearms with an Oklahoma Recovery,Broken Arrow,27,,,Top Recovery Cities in State,Broken Arrow
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Pistols,3904,,,Firearms Types Recovered in State,Pistols
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Rifles,567,,,Firearms Types Recovered in State,Rifles
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Revolvers,442,,,Firearms Types Recovered in State,Revolvers
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Shotguns,316,,,Firearms Types Recovered in State,Shotguns
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Derringers,30,,,Firearms Types Recovered in State,Derringers
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Machineguns,24,,,Firearms Types Recovered in State,Machineguns
Oklahoma,2021,Firearm Types with an Oklahoma Recovery,Other*,19,"* Other includes Receivers/Frames, Unknown Types, an Any Other Weapon, a Combination and a Silencer.",,Firearms Types Recovered in State,Other*
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,9mm,2129,,,Top Calibers Reported,9mm
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.40 Cal,541,,,Top Calibers Reported,.40 Cal
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.22 Cal,493,,,Top Calibers Reported,.22 Cal
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.380 Cal,435,,,Top Calibers Reported,.380 Cal
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.45 Cal,393,,,Top Calibers Reported,.45 Cal
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,12GA,232,,,Top Calibers Reported,12GA
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.38 Cal,194,,,Top Calibers Reported,.38 Cal
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,5.56mm,154,,,Top Calibers Reported,5.56mm
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.357 Cal,100,,,Top Calibers Reported,.357 Cal
Oklahoma,2021,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,7.62mm,75,NOTE: There were 497 additional traces that were associated with other calibers.​ There were 59 traces with an unknown caliber.,,Top Calibers Reported,7.62mm
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Firearm Under Investigation,1692,,,Top Crimes Reported,Firearm Under Investigation
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Weapon Offense,1272,,,Top Crimes Reported,Weapon Offense
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Possession of Weapon,619,,,Top Crimes Reported,Possession of Weapon
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Dangerous Drugs,380,,,Top Crimes Reported,Dangerous Drugs
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Simple Assault,296,,,Top Crimes Reported,Simple Assault
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Found Firearm,220,,,Top Crimes Reported,Found Firearm
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Homicide,186,,,Top Crimes Reported,Homicide
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Suicide,117,,,Top Crimes Reported,Suicide
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Aggravated Assault,106,,,Top Crimes Reported,Aggravated Assault
Oklahoma,2021,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Property Crimes,105,NOTE: There were 309 additional traces that were associated with other categories.,,Top Crimes Reported,Property Crimes
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Oklahoma,3517,,,Top States Where Firearms Came From,Oklahoma
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Texas,240,,,Top States Where Firearms Came From,Texas
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Arkansas,90,,,Top States Where Firearms Came From,Arkansas
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Missouri,71,,,Top States Where Firearms Came From,Missouri
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Kansas,60,,,Top States Where Firearms Came From,Kansas
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Colorado,39,,,Top States Where Firearms Came From,Colorado
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Florida,35,,,Top States Where Firearms Came From,Florida
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Louisiana,32,,,Top States Where Firearms Came From,Louisiana
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,California,31,,,Top States Where Firearms Came From,California
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Georgia,27,,,Top States Where Firearms Came From,Georgia
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Indiana,25,,,Top States Where Firearms Came From,Indiana
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Tennessee,25,,,Top States Where Firearms Came From,Tennessee
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Illinois,21,,,Top States Where Firearms Came From,Illinois
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Arizona,20,,,Top States Where Firearms Came From,Arizona
Oklahoma,2021,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Michigan,18,"NOTE: An additional 33 states and Puerto Rico accounted for 218 other traces. The source state was identified in 4,469 total traces.",,Top States Where Firearms Came From,Michigan
Oklahoma,2021,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,Under 3 Months,439,,,Time-to-Crime for Firearms Recovered in State,Under 3 Months
Oklahoma,2021,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,3 Months to Under 7 Months,395,,,Time-to-Crime for Firearms Recovered in State,3 Months to Under 7 Months
Oklahoma,2021,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,7 Months to Under 1 Year,401,,,Time-to-Crime for Firearms Recovered in State,7 Months to Under 1 Year
Oklahoma,2021,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,1 Year to Under 2 Years,681,,,Time-to-Crime for Firearms Recovered in State,1 Year to Under 2 Years
Oklahoma,2021,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,2 Years to Under 3 Years,293,,,Time-to-Crime for Firearms Recovered in State,2 Years to Under 3 Years
Oklahoma,2021,Time-To-Crime Rates for Firearms with an Oklahoma Recovery,3 Years and Over,2139,1/1/2021-12/31/2021 Oklahoma Average Time-to-Crime: 6.64 Years,1/1/2021-12/31/2021 National Average Time-to-Crime: 6.24 Years,Time-to-Crime for Firearms Recovered in State,3 Years and Over
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,17 and Under,142,,,Age of Possessors,17 and Under
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,18 to 21,318,,,Age of Possessors,18 to 21
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,22 to 24,242,,,Age of Possessors,22 to 24
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,25 to 30,469,,,Age of Possessors,25 to 30
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,31 to 40,673,,,Age of Possessors,31 to 40
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,41 to 50,408,,,Age of Possessors,41 to 50
Oklahoma,2021,Age of Possessors for Firearms with an Oklahoma Recovery,Over 50,242,1/1/2021-12/31/2021 Oklahoma Average Age of Possessor: 34 Years,1/1/2021-12/31/2021 National Average Age of Possessor: 34 Years,Age of Possessors,Over 50
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Tulsa,2054,,,Top Recovery Cities in State,Tulsa
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Oklahoma City,1794,,,Top Recovery Cities in State,Oklahoma City
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Moore,185,,,Top Recovery Cities in State,Moore
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Muskogee,153,,,Top Recovery Cities in State,Muskogee
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Purcell,107,,,Top Recovery Cities in State,Purcell
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Okmulgee,65,,,Top Recovery Cities in State,Okmulgee
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Broken Arrow,42,,,Top Recovery Cities in State,Broken Arrow
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Pauls Valley,31,,,Top Recovery Cities in State,Pauls Valley
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Spencer,29,,,Top Recovery Cities in State,Spencer
Oklahoma,2021,Top Recovery Cities for Firearms with an Oklahoma Recovery,Norman,28,,,Top Recovery Cities in State,Norman
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Pistols,4133,,,Firearms Types Recovered in State,Pistols
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Rifles,692,,,Firearms Types Recovered in State,Rifles
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Revolvers,479,,,Firearms Types Recovered in State,Revolvers
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Shotguns,281,,,Firearms Types Recovered in State,Shotguns
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Machineguns,36,,,Firearms Types Recovered in State,Machineguns
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Derringers,17,,,Firearms Types Recovered in State,Derringers
Oklahoma,2022,Firearm Types with an Oklahoma Recovery,Other*,19,"* Other includes Unknown Types, Receivers/Frames, Silencers, Any Other Weapons and a Combination.",,Firearms Types Recovered in State,Other*
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,9mm,2350,,,Top Calibers Reported,9mm
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.40 Cal,562,,,Top Calibers Reported,.40 Cal
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.22 Cal,516,,,Top Calibers Reported,.22 Cal
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.380 Cal,435,,,Top Calibers Reported,.380 Cal
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.45 Cal,365,,,Top Calibers Reported,.45 Cal
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,12GA,204,,,Top Calibers Reported,12GA
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.38 Cal,185,,,Top Calibers Reported,.38 Cal
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,5.56mm,169,,,Top Calibers Reported,5.56mm
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,.357 Cal,118,,,Top Calibers Reported,.357 Cal
Oklahoma,2022,Top Calibers Reported on Firearm Traces with an Oklahoma Recovery,7.62mm,99,NOTE: There were 563 additional traces that were associated with other calibers.​ There were 91 traces with an unknown caliber.,,Top Calibers Reported,7.62mm
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Firearm Under Investigation,2381,,,Top Crimes Reported,Firearm Under Investigation
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Weapon Offense,1046,,,Top Crimes Reported,Weapon Offense
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Possession of Weapon,983,,,Top Crimes Reported,Possession of Weapon
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Dangerous Drugs,279,,,Top Crimes Reported,Dangerous Drugs
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Found Firearm,172,,,Top Crimes Reported,Found Firearm
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Homicide,153,,,Top Crimes Reported,Homicide
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Simple Assault,120,,,Top Crimes Reported,Simple Assault
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Suicide,91,,,Top Crimes Reported,Suicide
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Traffic Offense,76,,,Top Crimes Reported,Traffic Offense
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Property Crimes,60,,,Top Crimes Reported,Property Crimes
Oklahoma,2022,Top Categories Reported on Firearm Traces with an Oklahoma Recovery,Aggravated Assault,52,NOTE: There were 244 additional traces that were associated with other categories.,,Top Crimes Reported,Aggravated Assault
Oklahoma,2022,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Oklahoma,3716,,,Top States Where Firearms Came From,Oklahoma
Oklahoma,2022,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Texas,273,,,Top States Where Firearms Came From,Texas
Oklahoma,2022,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Arkansas,96,,,Top States Where Firearms Came From,Arkansas
Oklahoma,2022,Top 15 Source States for Firearm Traces with an Oklahoma Recovery,Kansas,90,,,Top States Where Firearms Came From,Kansas
